institution|doc|reviewed_at|timestamptz|Y||
institution|doc|uploaded_by|uuid|Y||FK institution.member
institution|doc|uploaded_at|timestamptz|N|now()|
institution|doc_generation|id|uuid|N|gen_random_uuid()|PK
institution|doc_generation|institution_id|uuid|N||FK institution.institution
institution|doc_generation|template_id|uuid|N||FK institution.doc_template
institution|doc_generation|template_version_id|uuid|N||FK institution.doc_template_version
institution|doc_generation|entity_type|text|N|'loan_pipeline'|
institution|doc_generation|entity_id|uuid|N||
institution|doc_generation|stage_instance_id|uuid|Y||FK marketplace.pipeline_stage_instance
institution|doc_generation|data_snapshot|jsonb|N|'{}'|merge data frozen at generation
institution|doc_generation|output_docx_path|text|Y||
institution|doc_generation|output_pdf_path|text|Y||
institution|doc_generation|status|text|N|'pending'|
institution|doc_generation|error|text|Y||
institution|doc_generation|esign_envelope_id|uuid|Y||
institution|doc_generation|generated_by|uuid|Y||FK institution.member
institution|doc_generation|generated_at|timestamptz|Y||
institution|doc_generation|created_at|timestamptz|N|now()|
institution|doc_template|id|uuid|N|gen_random_uuid()|PK
institution|doc_template|institution_id|uuid|N||FK institution.institution
institution|doc_template|product_id|uuid|Y||FK catalog.product
institution|doc_template|product_code|text|Y||
institution|doc_template|code|text|N||
institution|doc_template|name|text|N||
institution|doc_template|description|text|Y||
institution|doc_template|doc_category|text|N|'other'|
institution|doc_template|status|text|N|'draft'|
institution|doc_template|current_version|integer|N|0|
institution|doc_template|created_by|uuid|Y||FK institution.member
institution|doc_template|created_at|timestamptz|N|now()|
institution|doc_template|updated_at|timestamptz|N|now()|
institution|doc_template_version|id|uuid|N|gen_random_uuid()|PK
institution|doc_template_version|template_id|uuid|N||FK institution.doc_template
institution|doc_template_version|institution_id|uuid|N||FK institution.institution
institution|doc_template_version|version_no|integer|N||
institution|doc_template_version|storage_path|text|N||
institution|doc_template_version|file_name|text|N||
institution|doc_template_version|mime_type|text|N|docx|
institution|doc_template_version|file_size_bytes|integer|Y||
institution|doc_template_version|checksum_sha256|text|Y||
institution|doc_template_version|merge_field_map|jsonb|N|'{}'|
institution|doc_template_version|change_note|text|Y||
institution|doc_template_version|status|text|N|'draft'|draft/pending/active/rejected
institution|doc_template_version|created_by|uuid|Y||FK institution.member
institution|doc_template_version|approved_by|uuid|Y||FK institution.member
institution|doc_template_version|approved_at|timestamptz|Y||
institution|doc_template_version|rejection_note|text|Y||
institution|doc_template_version|created_at|timestamptz|N|now()|
institution|doc_type|id|uuid|N|gen_random_uuid()|PK
institution|doc_type|code|text|N||
institution|doc_type|label|text|N||
institution|doc_type|description|text|Y||
institution|doc_type|is_mandatory|boolean|N|true|
institution|doc_type|applies_to|text[]|Y||
institution|doc_type|sort_order|integer|N|0|
institution|doc_type|created_at|timestamptz|N|now()|
