marketplace|loan_pipeline|deal_term_months|integer|N||
marketplace|loan_pipeline|started_at|timestamptz|N|now()|
marketplace|loan_pipeline|completed_at|timestamptz|Y||
marketplace|loan_pipeline|created_at|timestamptz|N|now()|
marketplace|loan_pipeline|updated_at|timestamptz|N|now()|
marketplace|pipeline_stage_instance|id|uuid|N|gen_random_uuid()|PK
marketplace|pipeline_stage_instance|pipeline_id|uuid|N||FK marketplace.loan_pipeline
marketplace|pipeline_stage_instance|stage_def_id|uuid|N||FK institution.pipeline_stage_def
marketplace|pipeline_stage_instance|position|smallint|N||
marketplace|pipeline_stage_instance|status|stage_status_enum|N|'pending'|
marketplace|pipeline_stage_instance|submitted_by|uuid|Y||maker
marketplace|pipeline_stage_instance|submitted_at|timestamptz|Y||
marketplace|pipeline_stage_instance|approved_by|uuid|Y||checker
marketplace|pipeline_stage_instance|approved_at|timestamptz|Y||
marketplace|pipeline_stage_instance|rejection_reason|text|Y||
marketplace|pipeline_stage_instance|notes|text|Y||
marketplace|pipeline_stage_instance|documents|jsonb|Y|'[]'|
marketplace|pipeline_stage_instance|started_at|timestamptz|Y||
marketplace|pipeline_stage_instance|sla_due_at|timestamptz|Y||
marketplace|pipeline_stage_instance|completed_at|timestamptz|Y||
marketplace|pipeline_stage_instance|created_at|timestamptz|N|now()|
marketplace|pipeline_stage_instance|updated_at|timestamptz|N|now()|
marketplace|request|id|uuid|N|gen_random_uuid()|PK
marketplace|request|consumer_id|uuid|N||opaque; App DB client id
marketplace|request|consumer_ref|text|Y||anonymised display ref
marketplace|request|product_id|uuid|N||FK catalog.product
marketplace|request|country|char(2)|N|'MU'|FK catalog.country
marketplace|request|currency|char(3)|N|'MUR'|FK catalog.currency
marketplace|request|amount|numeric(20,6)|N||
marketplace|request|term_months|integer|N||
marketplace|request|params|jsonb|N|'{}'|
marketplace|request|metadata|jsonb|N|'{}'|phase1 payload incl. investment_profile
marketplace|request|status|text|N|'open'|
marketplace|request|bid_window_opens_at|timestamptz|N|now()|
marketplace|request|bid_window_closes_at|timestamptz|N|now()+4h|
marketplace|request|auto_close_at|timestamptz|Y||
marketplace|request|winning_bid_id|uuid|Y||FK marketplace.bid
marketplace|request|accepted_at|timestamptz|Y||
marketplace|request|cancelled_at|timestamptz|Y||
marketplace|request|cancellation_reason|text|Y||
marketplace|request|idempotency_key|text|N||dedupes App DB ingest
marketplace|request|source|text|N|'app'|
marketplace|request|relist_count|smallint|N|0|
marketplace|request|relisted_from|uuid|Y||FK marketplace.request
marketplace|request|notified_at|timestamptz|Y||
marketplace|request|ficium_risk_tier|text|Y||from rating engine
marketplace|request|ficium_score|numeric(6,2)|Y||from rating engine
marketplace|request|allocation_mode|text|Y||single / basket
marketplace|request|created_at|timestamptz|N|now()|
marketplace|request|updated_at|timestamptz|N|now()|
marketplace|request_allocation|id|uuid|N|gen_random_uuid()|PK
marketplace|request_allocation|request_id|uuid|N||FK marketplace.request
marketplace|request_allocation|product_id|uuid|N||FK catalog.product
marketplace|request_allocation|amount|numeric|Y||
marketplace|request_allocation|sort_order|integer|N|0|
marketplace|request_allocation|created_at|timestamptz|N|now()|
marketplace|sync_state|id|smallint|N|1|PK singleton row
marketplace|sync_state|last_updated_at|timestamptz|N|epoch|keyset cursor part 1
marketplace|sync_state|last_id|uuid|N|uuid-zero|keyset cursor part 2 (tie-break)
marketplace|sync_state|last_run_at|timestamptz|Y||
marketplace|sync_state|last_run_pulled|integer|N|0|
marketplace|sync_state|last_run_synced|integer|N|0|
marketplace|sync_state|last_run_failed|integer|N|0|
